id,english,es,cefr_level,pos,frequency_1to10
denodado_adjective,intrepid,denodado,B2,adjective,8
denominación_noun,denomination,denominación,B2,noun,8
denominación_de_origen_noun,designation of origin,denominación de origen,B2,noun,7
denominado_adjective,named,denominado,B2,adjective,5
denominador_noun,denominator,denominador,B2,noun,8
denominar_verb,to name,denominar,B2,verb,3
denostar_verb,to insult,denostar,B2,verb,7
denotar_verb,to denote,denotar,B2,verb,8
densamente_adverb,densely,densamente,B2,adverb,8
densidad_noun,density,densidad,B2,noun,6
densidad_de_población_noun,population density,densidad de población,B2,noun,6
densidad_urbana_noun,urban density,densidad urbana,B2,noun,6
denso_adjective,dense,denso,B2,adjective,7
dentado_adjective,toothed,dentado,B2,adjective,8
dentadura_noun,denture,dentadura,B2,noun,9
dental_adjective,dental,dental,B2,adjective,6
dentellada_noun,bite,dentellada,B2,noun,6
dentera_noun,set teeth on edge,dentera,B2,noun,5
dentición_noun,dentition,dentición,B2,noun,9
dentista_noun,dentist,dentista,B2,noun,7
dentro_adverb,inside,dentro,B2,adverb,4
dentro_de_preposition,inside,dentro de,A2,preposition,4
dentro_de_lo_adverb,as far as possible,dentro de lo posible,B2,adverb,4
dentífrico_noun,toothpaste,dentífrico,B2,noun,8
denuedo_noun,boldness,denuedo,B2,noun,9
denuesto_noun,insult,denuesto,B2,noun,7
denuncia_noun,denunciation,denuncia,B2,noun,9
denunciante_noun,complainant,denunciante,B2,noun,8
denunciar_verb,to denounce,denunciar,B1,verb,8
deparar_verb,to provide,deparar,B2,verb,4
departamental_adjective,departmental,departamental,B2,adjective,8
departamento_noun,department,departamento,B2,noun,4
departir_verb,to converse,departir,B2,verb,8
depauperación_noun,impoverishment,depauperación,B2,noun,9
dependencia_noun,dependency,dependencia,B2,noun,7
depender_verb,to depend,depender,B1,verb,6
dependiendo_de_adverb,depending on,dependiendo de,B1,adverb,5
dependiente_noun,clerk/dependent,dependiente,B2,noun,6
depilar_verb,to depilate,depilar,B2,verb,10
deplorable_adjective,deplorable,deplorable,B2,adjective,8
deplorar_verb,to deplore,deplorar,B2,verb,9
deponente_noun,deponent,deponente,B2,noun,10
deponer_verb,to depose,deponer,B2,verb,9
deportación_noun,deportation,deportación,B2,noun,7
deportar_verb,to deport,deportar,B2,verb,8
deporte_noun,sport,deporte,A1,noun,5
deporte_adaptado_noun,adapted sport,deporte adaptado,B2,noun,6
deportista_noun,athlete,deportista,A2,noun,6
deportivo_adjective,sports,deportivo,B2,adjective,5
deposición_noun,deposition,deposición,B2,noun,7
depositante_noun,depositor,depositante,B2,noun,9
depositar_verb,to deposit,depositar,B2,verb,6
depositario_noun,depositary,depositario,B2,noun,9
depravación_noun,depravity,depravación,B2,noun,9
depravado_adjective,depraved,depravado,B2,adjective,8
depravar_verb,to deprave,depravar,B2,verb,10
deprecar_verb,to beseech,deprecar,B2,verb,9
depreciación_noun,depreciation,depreciación,B2,noun,8
depreciar_verb,to depreciate,depreciar,B2,verb,9
depredación_noun,predation,depredación,B2,noun,9
depredador_noun,predator,depredador,B2,noun,7
depredador_apex_noun,apex predator,depredador apex,B2,noun,7
depredar_verb,to predate,depredar,B2,verb,9
depresivo_adjective,depressive,depresivo,B2,adjective,8
depresión_noun,depression,depresión,B2,noun,5
depresión_atmosférica_noun,low pressure,depresión atmosférica,B2,noun,4
deprimente_adjective,depressing,deprimente,B2,adjective,7
deprimido_adjective,depressed,deprimido,A2,adjective,6
deprimir_verb,to depress,deprimir,B2,verb,9
depuesto_adjective,deposed,depuesto,B2,adjective,8
depuración_noun,purification,depuración,B2,noun,8
depurador_noun,purifier,depurador,B2,noun,9
depuradora_de_agua_noun,water purifier,depuradora de agua,B1,noun,9
depurar_verb,to purify,depurar,B2,verb,8
depósito_noun,deposit,depósito,B2,noun,6
derecha_noun,right,derecha,A2,noun,3
derechista_adjective,rightist,derechista,B2,adjective,9
derecho_noun,right/law,derecho,B1,noun,3
derechos_de_autor_noun,copyright,derechos de autor,B2,noun,6
derechos_de_publicación_noun,publishing rights,derechos de publicación,B2,noun,6
derechos_humanos_noun,human rights,derechos humanos,B2,noun,4
deriva_noun,drift,deriva,B2,noun,7
derivación_noun,derivation,derivación,B2,noun,8
derivada_noun,derivative,derivada,B2,noun,7
derivado_noun,derivative,derivado,B2,noun,7
derivar_verb,to derive,derivar,B1,verb,7
derivativo_adjective,derivative,derivativo,B2,adjective,7
dermatitis_noun,dermatitis,dermatitis,B2,noun,9
dermatología_noun,dermatology,dermatología,B2,noun,9
dermatólogo_noun,dermatologist,dermatólogo,B2,noun,8
dermis_noun,dermis,dermis,B2,noun,9
derogación_noun,repeal,derogación,B2,noun,7
derogar_verb,to repeal,derogar,B2,verb,7
derramamiento_noun,spilling,derramamiento,B2,noun,8
derramar_verb,to spill,derramar,B2,verb,7
derrame_noun,spillage,derrame,B2,noun,9
derrape_noun,skid,derrape,B2,noun,8
derredor_noun,surrounding area,derredor,B2,noun,6
derrelicto_adjective,derelict,derrelicto,B2,adjective,8
derretir_verb,to melt,derretir,B2,verb,7
derribamiento_noun,demolition,derribamiento,B2,noun,7
derribar_verb,to knock down,derribar,B1,verb,6
derribo_noun,demolition,derribo,B2,noun,7
derrocar_verb,to overthrow,derrocar,B2,verb,7
derrochador_adjective,wasteful,derrochador,B2,adjective,8
derrochar_verb,to waste,derrochar,B2,verb,5
derroche_noun,waste,derroche,B2,noun,5
derrota_noun,defeat,derrota,B2,noun,5
derrotado_adjective,defeated,derrotado,B2,adjective,6
derrotar_verb,to defeat,derrotar,B2,verb,5
derrotero_noun,course,derrotero,B2,noun,4
derrotismo_noun,defeatism,derrotismo,B2,noun,9
derrotista_adjective,defeatist,derrotista,B2,adjective,9
derruir_verb,to demolish,derruir,B2,verb,8
derrumbamiento_noun,collapse,derrumbamiento,B2,noun,6
derrumbar_verb,to collapse,derrumbar,B2,verb,6
derrumbe_noun,collapse,derrumbe,B2,noun,6
desabastecer_verb,to leave without supplies,desabastecer,B2,verb,6
desabastecimiento_noun,shortage,desabastecimiento,B2,noun,7
desabotonar_verb,to unbutton,desabotonar,B2,verb,9
desabrido_adjective,bland,desabrido,B2,adjective,7
desabrir_verb,to give a bad taste to,desabrir,B2,verb,5
desabrochar_verb,to unfasten,desabrochar,B2,verb,10
desacatar_verb,to disrespect,desacatar,B2,verb,7
desacato_noun,contempt,desacato,B2,noun,7
desaceleración_noun,deceleration,desaceleración,B2,noun,9
desacelerado_adjective,slowed down,desacelerado,B2,adjective,7
desacelerar_verb,to decelerate,desacelerar,B2,verb,9
desacertado_adjective,mistaken,desacertado,B2,adjective,7
desacierto_noun,mistake,desacierto,B2,noun,5
desaconsejar_verb,to advise against,desaconsejar,B2,verb,6
desacoplar_verb,to uncouple,desacoplar,B2,verb,10
desacostumbrado_adjective,unaccustomed,desacostumbrado,B2,adjective,9
desacralizar_verb,to desacralize,desacralizar,B2,verb,10
desacreditar_verb,to discredit,desacreditar,B2,verb,8
desactivar_verb,to deactivate,desactivar,B2,verb,9
desactualizado_adjective,outdated,desactualizado,B2,adjective,7
desacuerdo_noun,disagreement,desacuerdo,B2,noun,7
desadaptación_noun,maladjustment,desadaptación,B2,noun,10
desadaptado_adjective,maladjusted,desadaptado,B2,adjective,9
desafecto_adjective,disaffected,desafecto,B2,adjective,9
desafiante_adjective,defiant,desafiante,B2,adjective,8
desafiar_verb,to challenge,desafiar,B1,verb,5
desafinar_verb,to be out of tune,desafinar,B2,verb,6
desaforado_adjective,outrageous,desaforado,B2,adjective,7
desafortunadamente_adverb,unfortunately,desafortunadamente,B1,adverb,5
desafortunado_adjective,unfortunate,desafortunado,B2,adjective,6
desafuero_noun,outrage,desafuero,B2,noun,7
desafio_noun,challenge,desafío,B1,noun,5
desagradable_adjective,unpleasant,desagradable,B2,adjective,7
desagradar_verb,to displease,desagradar,B2,verb,9
desagradecido_adjective,ungrateful,desagradecido,B2,adjective,8
desagradecimiento_noun,ingratitude,desagradecimiento,B2,noun,9
desagrado_noun,displeasure,desagrado,B2,noun,8
desagravio_noun,amends,desagravio,B2,noun,8
desagüe_noun,drain,desagüe,B1,noun,6
desanimado_noun,discouraged,desanimado,B1,noun,7
desaparecer_verb,to disappear,desaparecer,A2,verb,6
desaprobar_verb,to disapprove,desaprobar,B1,verb,8
desarrollador_web_noun,web developer,desarrollador web,B2,noun,6
desarrollar_verb,to develop,desarrollar,B1,verb,5
desastre_noun,disaster,desastre,B1,noun,6
desaturado_adjective,desaturated,desaturado,B2,adjective,10
desayunar_verb,to have breakfast,desayunar,A1,verb,5
desayuno_continental_noun,continental breakfast,desayuno continental,B1,noun,6
desayuno_incluido_noun,breakfast included,desayuno incluido,B1,noun,5
descalzo_noun,barefoot,descalzo,B1,noun,8
descansar_verb,to rest,descansar,A1,verb,4
descanse_noun,rest,descanse,B1,noun,4
descarga_noun,download,descarga,A2,noun,5
descargar_verb,to download/unload,descargar,A2,verb,5
descargué_noun,download,descargué,B1,noun,5
descartar_verb,to discard,descartar,B1,verb,8
descenso_noun,descent,descenso,B1,noun,7
descifrado_adjective,decrypted,descifrado,B2,adjective,9
descomponedor_noun,decomposer,descomponedor,B2,noun,10
descomunal_adjective,enormous,descomunal,B2,adjective,6
desconectar_verb,to disconnect,desconectar,A2,verb,8
desconfianza_noun,distrust,desconfianza,B2,noun,8
desconfiar_verb,to distrust,desconfiar,A2,verb,8
descongelado_adjective,thawed,descongelado,B1,adjective,9
descongelar_verb,to defrost,descongelar,A2,verb,9
desconocido_adjective,unknown,desconocido,A2,adjective,5
descontento_adjective,unhappy,descontento,A2,adjective,6
describir_verb,to describe,describir,A2,verb,5
descripción_noun,description,descripción,B1,noun,5
descubrimiento_noun,discovery,descubrimiento,B1,noun,6
descubrir_verb,to discover,descubrir,B1,verb,6
descuento_noun,discount,descuento,A2,noun,6
descuidado_adjective,careless,descuidado,B2,adjective,7
desde_preposition,from/since,desde,A1,preposition,2
desde_ahora_phrase,from now on,desde ahora,B1,phrase,2
desde_cuándo_phrase,How long,desde cuándo,B1,phrase,3
desde_el_punto_adverb,from the point of view,desde el punto de vista,B2,adverb,4
desde_hace_phrase,for,desde hace,B1,phrase,1
desde_luego_adverb,of course,desde luego,A2,adverb,4
desde_que_phrase,ever since,desde que,B1,phrase,3
desear_verb,to wish,desear,B1,verb,4
desechable_adjective,disposable,desechable,B2,adjective,7
desecho_noun,waste,desecho,B1,noun,5
desembarcar_verb,to disembark,desembarcar,A2,verb,9
desembocadura_noun,mouth,desembocadura,B2,noun,5
desempacar_verb,to unpack,desempacar,A2,verb,8
desempeñar_verb,to perform,desempeñar,B1,verb,5
desempleado_noun,unemployed,desempleado,B1,noun,7
desempleo_noun,unemployment,desempleo,B1,noun,6
desenchufar_verb,to unplug,desenchufar,A2,verb,9
desenfocado_adjective,out of focus,desenfocado,B1,adjective,4
desenlace_noun,ending,desenlace,B1,noun,5
deseo_noun,wish,deseo,A2,noun,4
desequilibrado_adjective,unbalanced,desequilibrado,B2,adjective,8
desequilibrio_noun,imbalance,desequilibrio,B1,noun,8
desertización_noun,desertification,desertización,B2,noun,9
desesperado_adjective,desperate,desesperado,A2,adjective,6
desesperanza_noun,hopelessness,desesperanza,B2,noun,9
desfasado_adjective,outdated,desfasado,B2,adjective,7
desfavorable_adjective,unfavorable,desfavorable,B2,adjective,8
desfiladero_noun,pass,desfiladero,B2,noun,4
desfile_noun,parade,desfile,B1,noun,6
desgastado_adjective,worn,desgastado,B2,adjective,6
desgraciadamente_adverb,unfortunately,desgraciadamente,B1,adverb,5
deshacer_verb,to undo,deshacer,B1,verb,7
deshidratador_noun,food dehydrator,deshidratador,B2,noun,10
deshielo_noun,thaw,deshielo,B2,noun,8
deshonesto_adjective,dishonest,deshonesto,A2,adjective,7
deshonrado_adjective,dishonorable,deshonrado,B2,adjective,9
deshumidificador_noun,dehumidifier,deshumidificador,B1,noun,9
desierto_noun,desert,desierto,A2,noun,6
designar_verb,to designate,designar,B1,verb,8
desigual_adjective,unequal,desigual,B2,adjective,8
desigualdad_noun,inequality,desigualdad,B1,noun,7
desigualdad_salarial_noun,wage gap,desigualdad salarial,B2,noun,6
desilusionado_adjective,disappointed,desilusionado,A2,adjective,6
desilusionar_verb,to disappoint,desilusionar,B1,verb,7
desinformación_noun,disinformation,desinformación,B2,noun,9
desinstalar_verb,to uninstall,desinstalar,A2,verb,9
desinterés_noun,disinterest,desinterés,B1,noun,9
desleal_adjective,disloyal,desleal,B2,adjective,9
deslizamiento_noun,swipe,deslizamiento,B1,noun,7
deslumbrante_adjective,dazzling,deslumbrante,B2,adjective,8
desmontaje_noun,disassembly,desmontaje,B2,noun,9
desobediente_adjective,disobedient,desobediente,B2,adjective,9
desodorante_noun,deodorant,desodorante,A2,noun,8
desorden_noun,mess,desorden,B1,noun,5
desordenado_noun,messy,desordenado,B1,adjective,7
desorganizado_adjective,disorganized,desorganizado,A2,adjective,8
despacio_noun,slowly,despacio,B1,noun,5
despedida_noun,farewell,despedida,B1,noun,7
despedir_verb,to fire,despedir,A2,verb,4
despedirse_verb,to say goodbye,despedirse,A2,verb,6
despegar_verb,to take off,despegar,A2,verb,3
despejado_noun,free,despejado,B1,noun,3
despertador_noun,alarm clock,despertador,B1,noun,6
despertar_verb,to wake up (someone or something else),despertar,A1,verb,5
despertarme_noun,to wake up,despertarme,B1,verb,5
despertarse_verb,to wake up (reflexive),despertarse,A2,verb,5
despido_noun,layoff,despido,B1,noun,9
desplazamiento_noun,scroll,desplazamiento,B1,noun,7
desplazar_verb,to displace,desplazar,B1,verb,9
desprendido_adjective,unselfish,desprendido,B2,adjective,9
desproporcionado_adjective,disproportionate,desproporcionado,B2,adjective,8
desprotegido_adjective,unprotected,desprotegido,A2,adjective,8
despues_adverb,after,después,A1,adverb,2
después_de_que_conjunction,after,después de que,B1,conjunction,2
destacado_adjective,outstanding,destacado,B1,adjective,5
destacar_verb,to highlight,destacar,B1,verb,6
destapador_noun,bottle opener,destapador,B1,noun,7
destete_noun,weaning,destete,B2,noun,9
destilación_noun,distillation,destilación,B2,noun,8
destinar_verb,to destine,destinar,B1,verb,10
destornillador_noun,screwdriver,destornillador,B1,noun,8
destreza_noun,dexterity,destreza,B2,noun,8
destrozado_noun,ruined,destrozado,B1,noun,6
destruidos_noun,destroyed,destruidos,B1,noun,5
destruir_verb,to destroy,destruir,A2,verb,5
desvelo_noun,sleeplessness,desvelo,B2,noun,9
desventaja_noun,disadvantage,desventaja,B1,noun,7
desventajoso_adjective,disadvantageous,desventajoso,B2,adjective,9
desvío_noun,detour,desvío,B1,noun,8
desértico_adjective,desert,desértico,B2,adjective,6
detallado_adjective,detailed,detallado,B1,adjective,5
detallar_verb,to detail,detallar,B1,verb,5
detalle_noun,detail,detalle,B1,noun,5
detective_noun,detective,detective,B1,noun,6
detención_noun,detention,detención,B1,noun,7
detener_verb,to stop/arrest,detener,B1,verb,3
detergente_noun,detergent,detergente,A2,noun,8
deteriorado_adjective,deteriorated,deteriorado,B2,adjective,8
determinar_verb,to determine,determinar,B1,verb,5
determinismo_noun,determinism,determinismo,B2,noun,9
detras_adverb,behind,detrás,A2,adverb,4
detrás_de_preposition,behind,detrás de,A2,preposition,4
deuda_noun,debt,deuda,A2,noun,5
deuda_pública_noun,public debt,deuda pública,B2,noun,5
devaluación_noun,devaluation,devaluación,B2,noun,9
devolución_noun,return,devolución,A2,noun,4
devolución_de_impuestos_noun,tax refund,devolución de impuestos,B2,noun,7
devolver_verb,to return/give back,devolver,A2,verb,4
diablo_noun,devil,diablo,B1,noun,6
diabético_adjective,diabetic,diabético,B2,adjective,8
diagonal_adjective,diagonal,diagonal,B2,adjective,8
diagrama_noun,diagram,diagrama,B1,noun,7
dialecto_noun,dialect,dialecto,B2,noun,7
dialéctica_noun,dialectic,dialéctica,B2,noun,9
diamante_noun,diamond,diamante,B1,noun,6
diapasón_noun,tuning fork,diapasón,B2,noun,7
diapositiva_adjective,slide,diapositiva,B1,adjective,6
diario_noun,diary,diario,A2,noun,6
dibujar_verb,to draw,dibujar,A1,verb,5
dibujo_animado_phrase,cartoon,dibujo animado,B1,phrase,6
diccionario_noun,dictionary,diccionario,B1,noun,6
dicho_noun,said,dicho,A2,noun,2
dicho_de_otro_adverb,put another way,dicho de otro modo,B2,adverb,3
dicho_sea_de_paso_phrase,by the way,dicho sea de paso,B1,phrase,2
diciembre_noun,December,diciembre,A1,noun,4
diciendo_noun,thinking,diciendo,B1,noun,4
dictadura_noun,dictatorship,dictadura,B2,noun,7
diecinueve_noun,nineteen,diecinueve,B1,noun,7
dieciocho_noun,eighteen,dieciocho,B1,noun,7
diecisiete_noun,seventeen,diecisiete,B1,noun,7
dieciséis_noun,sixteen,dieciséis,B1,noun,7
diente_noun,tooth,diente,A2,noun,6
dieta_noun,salary,dieta,A2,noun,6
diez_number,ten,diez,A1,number,4
diferencia_noun,differentiate between,diferencia,B1,noun,7
diferente_adjective,different,diferente,A1,adjective,3
dificilísimo_adjective,really difficult,dificilísimo,B1,adjective,4
dificultad_noun,difficulty,dificultad,B1,noun,6
dificultar_verb,to make difficult,dificultar,B1,verb,4
difundir_verb,to spread,difundir,B1,verb,5
dificil_adjective,difficult,difícil,A1,adjective,4
dificilmente_adverb,hardly,difícilmente,A2,adverb,5
digas_lo_que_digas_phrase,no matter what you say,digas lo que digas,B1,phrase,4
digital_noun,digital,digital,B1,noun,5
dignidad_noun,dignity,dignidad,B1,noun,6
digno_adjective,worthy,digno,B1,adjective,6
diligente_adjective,diligent,diligente,B2,adjective,8
dimension_noun,dimension,dimensión,B1,noun,6
dineral_noun,fortune,dineral,B1,noun,6
dinero_noun,money,dinero,A1,noun,3
dinosaurio_noun,dinosaur,dinosaurio,B1,noun,7
dintel_noun,lintel,dintel,B2,noun,9
dinámico_adjective,dynamic,dinámico,B1,adjective,6
diploma_noun,diploma,diploma,B1,noun,7
diplomático_noun,diplomat,diplomático,B2,noun,7
diputado_noun,member of parliament,diputado,B1,noun,5
dique_noun,dike,dique,B2,noun,9
direccion_noun,direction/address,dirección,A2,noun,5
dirección_IP_noun,IP address,dirección IP,B2,noun,6
directamente_adverb,directly,directamente,A2,adverb,5
directamente_proporcional_adverb,directly proportional,directamente proporcional,B2,adverb,7
directo_adjective,direct,directo,A2,adjective,5
director_noun,director,director,A2,noun,4
directora_noun,director,directora,B1,noun,4
dirigible_noun,airship,dirigible,B2,noun,9
dirigir_verb,to direct,dirigir,B1,verb,5
discapacidad_noun,disability,discapacidad,B2,noun,6
discapacitado_adjective,disabled,discapacitado,B1,adjective,6
disciplinado_adjective,disciplined,disciplinado,B2,adjective,7
disciplinar_verb,to discipline,disciplinar,B1,verb,6
disco_noun,disk/disc,disco,A2,noun,6
disco_duro_noun,hard drive,disco duro,B1,noun,4
discontinuo_adjective,discontinuous,discontinuo,B2,adjective,9
discoteca_noun,dance club,discoteca,B1,noun,5
discreto_noun,discreet,discreto,B1,noun,8
discriminación_noun,discrimination,discriminación,B2,noun,6
discriminar_verb,to discriminate,discriminar,B1,verb,7
disculpa_noun,apology,disculpa,B1,noun,6
disculpar_verb,to excuse,disculpar,B1,verb,5
disculparse_verb,to apologize,disculparse,A2,verb,6
disculpe_noun,excuse me,disculpe,B1,noun,5
discurso_noun,speech,discurso,B1,noun,5
discusion_noun,discussion,discusión,B1,noun,5
discutir_verb,to discuss/argue,discutir,A2,verb,5
diseñador_noun,designer,diseñador,B1,noun,6
diseñador_de_moda_noun,fashion designer,diseñador de moda,B1,noun,6
diseñador_UX_noun,UX designer,diseñador UX,B2,noun,8
diseñar_verb,to design,diseñar,A2,verb,4
diseño_de_interiores_noun,interior design,diseño de interiores,B1,noun,5
